match_id,player_id,team,role,champion,win,kills,deaths,assists,cs,vision_score,wards_placed,damage_to_champions,gold_earned,objective_participation,first_blood,lane_advantage
M01454,P005,A,Top,Aatrox,0,5,5,8,166,17,2,24803,13936,0.0,0,-1.31
M01454,P028,A,Top,Ornn,0,8,8,6,183,39,2,20789,14137,2.0,0,-0.17
M01454,P030,B,Top,Darius,1,10,4,4,211,32,3,32059,16466,0.0,0,-0.78
M01454,P016,B,Top,Aatrox,1,4,8,7,177,34,3,21150,13073,2.0,0,1.48
M01454,P029,B,Bottom,Xayah,1,6,4,3,201,20,9,24463,15331,2.0,0,-0.17
M01454,P080,B,Mid,Yasuo,1,7,4,6,206,32,1,26285,15550,2.0,0,1.17
M01454,P058,B,Support,Rakan,1,4,9,10,28,42,3,23642,9686,4.0,0,2.52
M01455,P045,A,Jungle,Graves,1,2,4,7,102,29,4,18644,11486,4.0,0,-0.07
M01455,P042,A,Mid,Ahri,1,10,6,8,169,28,3,28179,15067,1.0,0,1.74
M01455,P048,A,Support,Lulu,1,9,3,13,18,32,1,30870,11323,3.0,0,-0.62
M01455,P035,A,Mid,Twisted Fate,1,12,5,11,185,36,1,31918,12885,1.0,1,-0.39
M01455,P063,A,Jungle,Kha’Zix,1,9,8,8,124,31,1,22494,12861,4.0,0,0.94
M01455,P004,B,Bottom,Xayah,0,7,3,7,210,26,3,18297,14066,1.0,1,0.24
M01455,P078,B,Support,Thresh,0,9,8,5,49,30,4,23341,12576,4.0,0,-0.43
M01455,P077,B,Bottom,Xayah,0,11,8,4,184,24,5,31487,14570,0.0,0,-2.24
M01455,P072,B,Jungle,Sejuani,0,4,8,5,122,33,1,22698,12305,2.0,0,-1.97
M01455,P066,B,Mid,Viktor,0,4,5,1,164,32,2,22024,11955,0.0,0,0.55
M01456,P005,A,Top,Renekton,1,3,5,9,254,34,0,23784,15306,4.0,0,0.78
M01456,P080,A,Mid,Akali,1,10,9,12,285,44,1,25864,15891,3.0,1,-0.07
M01456,P055,A,Bottom,Caitlyn,1,6,14,10,320,45,3,28422,16564,3.0,1,0.76
M01456,P025,A,Bottom,Tristana,1,6,5,6,270,36,1,28801,15329,1.0,0,-1.45
M01456,P065,A,Jungle,Graves,1,10,3,5,199,47,0,23994,13290,5.0,0,0.52
M01456,P046,B,Mid,Twisted Fate,0,5,10,4,257,39,0,26040,14750,0.0,1,-1.29
M01456,P075,B,Support,Braum,0,6,8,10,53,43,2,21019,10842,1.0,1,-0.11
M01456,P047,B,Mid,Ahri,0,12,3,5,260,44,2,30800,18229,0.0,0,-0.24
M01456,P010,B,Bottom,Ezreal,0,3,6,5,294,46,4,31624,15538,3.0,0,0.77
M01456,P061,B,Mid,Yasuo,0,6,2,6,277,31,0,26873,14559,2.0,0,-0.23
M01457,P061,A,Mid,Ahri,1,9,4,10,228,25,2,28758,13942,4.0,0,0.7
M01457,P031,A,Top,Camille,1,10,9,10,199,27,2,23885,16304,2.0,0,-1.82
M01457,P052,A,Support,Nautilus,1,9,2,9,17,33,2,31041,11875,0.0,1,-0.84
M01457,P062,A,Jungle,Viego,1,11,6,14,121,22,4,31107,14667,3.0,0,-0.72
M01457,P054,A,Bottom,Ashe,1,6,4,11,185,25,3,26929,14403,1.0,0,1.37
M01457,P003,B,Support,Alistar,0,4,5,8,26,35,2,20059,10738,3.0,0,-0.12
M01457,P066,B,Mid,Viktor,0,7,2,6,209,36,2,23623,14586,2.0,0,-1.78
M01457,P073,B,Mid,Yasuo,0,5,8,7,181,36,2,27432,11618,1.0,0,1.21
M01457,P069,B,Bottom,Caitlyn,0,4,6,7,213,34,1,20972,13198,2.0,0,1.17
M01457,P041,B,Jungle,Elise,0,4,2,5,121,30,4,20799,12818,3.0,0,-0.52
M01458,P019,A,Jungle,Kha’Zix,0,6,4,3,176,29,1,19998,12989,3.0,0,-0.37
M01458,P055,A,Bottom,Caitlyn,0,9,7,5,257,41,2,24948,15462,3.0,0,1.97
M01458,P077,A,Bottom,Caitlyn,0,9,4,7,252,27,3,27769,16589,0.0,0,0.46
M01458,P050,A,Support,Morgana,0,4,7,8,21,41,3,14489,9603,5.0,0,-1.27
M01458,P046,A,Mid,Viktor,0,4,6,9,224,35,2,19486,13021,0.0,1,1.15
M01458,P059,B,Mid,Orianna,1,8,7,6,244,30,3,31864,15791,3.0,0,1.13
M01458,P018,B,Top,Malphite,1,5,3,7,223,32,6,23055,14656,3.0,0,0.64
M01458,P044,B,Mid,Yasuo,1,4,4,10,243,23,1,25902,15774,1.0,1,1.11
M01458,P024,B,Mid,Syndra,1,8,3,6,253,47,3,20653,16199,5.0,0,-0.79
M01458,P068,B,Support,Alistar,1,10,7,8,52,27,6,25534,12557,2.0,0,0.22
M01459,P054,A,Bottom,Xayah,0,8,6,2,142,22,1,21966,14130,1.0,0,-0.19
M01459,P062,A,Jungle,Jarvan IV,0,8,10,4,84,16,2,25541,12453,2.0,0,1.5
M01459,P015,A,Bottom,Tristana,0,9,7,0,176,11,1,22550,14334,2.0,0,0.1
M01459,P014,A,Mid,Syndra,0,13,2,5,151,25,5,32594,16371,3.0,1,-0.14
M01459,P050,A,Support,Nautilus,0,6,8,8,65,29,4,18570,10551,4.0,0,-1.32
M01459,P072,B,Jungle,Graves,1,5,7,4,113,19,4,21901,11769,1.0,0,2.35
M01459,P067,B,Bottom,Jinx,1,12,7,6,139,30,2,33071,16865,0.0,0,0.98
M01459,P061,B,Mid,Ahri,1,9,6,9,140,16,4,26697,12812,0.0,0,-1.32
M01459,P041,B,Jungle,Kha’Zix,1,12,1,7,86,20,1,28909,13282,4.0,0,0.09
M01459,P016,B,Top,Camille,1,9,4,9,150,19,3,19086,15125,1.0,0,1.26
M01460,P064,A,Jungle,Jarvan IV,1,5,9,9,140,21,2,23389,12450,3.0,0,-0.56
M01460,P027,A,Jungle,Nocturne,1,8,5,11,148,29,3,21472,14703,2.0,0,1.54
M01460,P026,A,Bottom,Ezreal,1,8,3,11,215,24,3,23390,17155,1.0,1,0.4
M01460,P060,A,Jungle,Jarvan IV,1,12,1,7,145,46,2,33719,13824,1.0,0,-0.98
M01460,P061,A,Mid,Ahri,1,8,3,8,203,26,7,24855,14011,2.0,0,0.97
M01460,P080,B,Mid,Twisted Fate,0,5,3,3,197,29,1,25523,14829,3.0,0,-0.35
M01460,P017,B,Bottom,Ashe,0,11,3,3,234,25,3,33167,13330,0.0,0,0.3
M01460,P023,B,Top,Gnar,0,6,2,3,200,22,3,23768,15369,0.0,0,1.56
M01460,P002,B,Support,Lulu,0,5,3,7,35,35,5,25067,11529,3.0,0,-2.61
M01460,P036,B,Jungle,Viego,0,8,5,10,128,19,5,24663,13122,0.0,0,0.12
M01461,P028,A,Top,Darius,1,8,8,7,127,20,3,25580,14121,1.0,0,0.42
M01461,P037,A,Jungle,Graves,1,16,1,8,113,28,1,29959,13346,3.0,0,1.36
M01461,P027,A,Jungle,Lee Sin,1,7,8,13,105,30,1,19737,12959,1.0,0,-1.65
M01461,P032,A,Support,Alistar,1,5,2,9,8,34,6,19941,10251,4.0,0,0.38
M01461,P067,A,Bottom,Caitlyn,1,12,3,10,171,35,2,30246,15229,1.0,0,1.59
M01461,P049,B,Mid,Syndra,0,11,8,0,117,8,0,26857,13818,1.0,0,-0.25
M01461,P055,B,Bottom,Tristana,0,4,11,2,165,28,2,23048,12393,3.0,0,0.13
M01461,P022,B,Support,Morgana,0,2,6,9,47,33,2,20957,11342,3.0,0,-0.03
M01461,P008,B,Jungle,Lee Sin,0,8,9,7,72,17,2,22458,11508,1.0,0,1.61
M01461,P072,B,Jungle,Viego,0,4,5,4,67,34,2,17735,11204,2.0,0,0.56
M01462,P063,A,Jungle,Sejuani,1,8,6,12,131,34,1,24296,12548,3.0,0,0.93
M01462,P022,A,Support,Morgana,1,8,8,9,24,30,7,23214,12073,1.0,0,1.55
M01462,P080,A,Mid,Viktor,1,7,7,6,146,31,3,25001,14683,3.0,0,0.73
M01462,P007,A,Top,Malphite,1,13,1,7,155,35,4,28981,13305,3.0,1,-0.84
M01462,P027,A,Jungle,Kha’Zix,1,11,7,5,103,14,3,20741,14654,2.0,0,-1.03
M01462,P046,B,Mid,Yasuo,0,5,6,9,181,39,3,17297,13157,2.0,0,-0.07
M01462,P050,B,Support,Thresh,0,3,12,7,35,28,3,18459,9220,1.0,0,-0.96
M01462,P054,B,Bottom,Ashe,0,3,4,1,166,16,4,21865,12869,5.0,0,-0.26
M01462,P040,B,Support,Leona,0,5,4,10,44,33,2,24427,13004,1.0,0,-0.8
M01462,P043,B,Mid,Vex,0,8,6,7,174,29,3,29850,13007,1.0,0,-0.94
M01463,P058,A,Support,Lulu,0,4,10,8,46,47,5,18811,9400,3.0,0,0.92
M01463,P010,A,Bottom,Ezreal,0,4,6,2,246,42,4,19608,15174,1.0,0,0.36
M01463,P080,A,Mid,Syndra,0,9,7,4,217,34,4,25276,15599,1.0,0,-1.6
M01463,P049,A,Mid,Akali,0,13,5,4,229,34,4,30205,15090,1.0,0,-0.96
M01463,P036,A,Jungle,Nocturne,0,5,6,5,160,31,3,29039,13497,2.0,0,-1.48
M01463,P007,B,Top,Gnar,1,18,5,14,199,28,2,31450,16841,1.0,0,-1.63
M01463,P027,B,Jungle,Graves,1,6,4,6,168,31,1,26174,14705,2.0,0,0.12
M01463,P034,B,Support,Lulu,1,9,6,7,34,42,4,29967,12776,2.0,1,0.64
M01463,P042,B,Mid,Yasuo,1,6,5,11,276,39,5,30441,12684,0.0,0,0.29
M01463,P013,B,Mid,Ahri,1,8,5,11,231,33,4,27246,15535,1.0,0,1.03
M01464,P027,A,Jungle,Kha’Zix,1,6,8,11,150,25,1,14377,13549,0.0,0,-0.3
M01464,P013,A,Mid,Viktor,1,9,7,6,204,16,1,26697,13410,5.0,0,1.58
M01464,P011,A,Mid,Twisted Fate,1,8,6,8,213,28,2,22766,12955,2.0,0,2.5
M01464,P051,A,Support,Thresh,1,13,3,11,46,34,4,28509,13565,2.0,0,1.07
M01464,P063,A,Jungle,Lee Sin,1,8,4,3,177,42,6,26299,14733,6.0,0,0.78
M01464,P053,B,Support,Rakan,0,4,6,7,43,41,1,16066,10483,0.0,0,1.51
M01464,P005,B,Top,Ornn,0,5,5,11,186,23,2,25383,13490,0.0,0,-0.43
M01464,P020,B,Jungle,Elise,0,11,3,8,166,34,3,26470,16307,1.0,0,-0.18
M01464,P064,B,Jungle,Jarvan IV,0,6,6,2,150,48,2,23526,12218,3.0,0,-1.53
M01464,P044,B,Mid,Orianna,0,10,9,4,172,32,1,27739,14845,0.0,0,0.45
M01465,P055,A,Bottom,Lucian,0,3,4,4,186,32,1,24059,11204,2.0,1,2.54
M01465,P033,A,Bottom,Ezreal,0,9,11,5,210,12,3,28002,15132,1.0,1,-1.86
M01465,P034,A,Support,Braum,0,7,2,7,19,31,5,21433,12121,1.0,0,-0.02
M01465,P036,A,Jungle,Lee Sin,0,5,2,7,137,21,1,18520,13039,1.0,0,0.15
M01465,P001,A,Support,Alistar,0,7,8,4,29,36,6,19215,12156,0.0,0,-0.97
M01465,P020,B,Jungle,Kha’Zix,1,9,7,9,140,28,4,22920,14971,5.0,0,1.24
M01465,P037,B,Jungle,Nocturne,1,12,7,9,182,36,2,22288,15291,3.0,0,1.08
M01465,P080,B,Mid,Yasuo,1,9,6,4,206,39,3,22194,15661,4.0,0,-0.32
M01465,P045,B,Jungle,Kha’Zix,1,12,3,9,136,29,3,25426,13877,6.0,0,2.41
M01465,P070,B,Mid,Viktor,1,8,3,8,190,28,1,23868,14358,1.0,0,0.26
M01466,P048,A,Support,Braum,0,8,1,10,28,29,7,21490,9781,5.0,0,0.98
M01466,P032,A,Support,Lulu,0,4,9,12,39,34,2,23321,10424,0.0,0,-1.13
M01466,P058,A,Support,Alistar,0,4,6,10,37,34,6,19135,8693,2.0,0,0.47
M01466,P021,A,Top,Darius,0,9,7,5,190,26,1,22358,14653,0.0,0,-0.52
M01466,P062,A,Jungle,Graves,0,5,6,2,115,27,1,20852,13414,0.0,0,0.14
M01466,P057,B,Bottom,Caitlyn,1,6,2,7,162,32,2,28337,11490,2.0,0,0.48
M01466,P049,B,Mid,Vex,1,9,5,7,175,27,3,28355,14467,2.0,0,0.74
M01466,P018,B,Top,Fiora,1,6,3,11,218,27,2,21186,13025,2.0,0,0.26
M01466,P073,B,Mid,Ahri,1,11,1,10,228,15,1,28939,14632,5.0,1,0.51
M01466,P052,B,Support,Leona,1,10,7,14,48,29,2,25264,12701,1.0,1,1.94
M01467,P078,A,Support,Nautilus,0,6,4,7,42,35,1,23986,11965,2.0,0,-2.57
M01467,P040,A,Support,Thresh,0,3,7,7,29,28,3,20803,10949,2.0,0,0.21
M01467,P014,A,Mid,Orianna,0,8,8,4,196,18,0,25703,14231,2.0,1,-0.06
M01467,P076,A,Mid,Viktor,0,7,6,7,182,18,0,24707,13966,2.0,1,-1.0
M01467,P079,A,Mid,Twisted Fate,0,9,4,3,187,18,3,33424,14801,2.0,0,-3.24
M01467,P038,B,Bottom,Kai’Sa,1,4,5,7,244,25,2,26679,14541,0.0,0,-0.7
M01467,P072,B,Jungle,Graves,1,8,5,7,121,23,6,20503,13830,4.0,0,0.85
M01467,P015,B,Bottom,Kai’Sa,1,11,8,4,192,22,2,26875,13682,3.0,1,0.71
M01467,P077,B,Bottom,Caitlyn,1,10,7,6,251,19,2,27310,15870,3.0,0,1.24
M01467,P012,B,Jungle,Elise,1,9,3,7,148,33,2,27246,15190,8.0,1,0.64
M01468,P045,A,Jungle,Kha’Zix,1,9,7,8,167,36,4,28299,13714,2.0,0,1.4
M01468,P063,A,Jungle,Sejuani,1,9,4,9,171,27,2,24470,14561,4.0,0,1.4
M01468,P048,A,Support,Nautilus,1,12,3,8,52,33,2,31120,13795,5.0,1,-0.16
M01468,P009,A,Support,Alistar,1,8,7,10,45,29,1,30279,14419,3.0,0,0.6
M01468,P040,A,Support,Braum,1,7,5,16,73,36,6,21826,12942,6.0,0,2.09
M01468,P036,B,Jungle,Graves,0,6,2,2,176,34,2,25578,15591,6.0,0,-2.39
M01468,P074,B,Top,Renekton,0,5,4,2,175,33,2,24394,12588,1.0,0,0.77
M01468,P073,B,Mid,Akali,0,5,7,3,178,28,1,26539,11387,2.0,0,-0.59
M01468,P011,B,Mid,Orianna,0,10,1,8,201,29,0,26954,16414,2.0,0,-0.15
M01468,P061,B,Mid,Viktor,0,7,12,5,238,23,5,23829,15547,2.0,0,1.22
M01469,P073,A,Mid,Ahri,1,7,5,8,248,49,0,26626,13886,4.0,0,1.6
M01469,P025,A,Bottom,Lucian,1,7,7,15,286,33,4,32046,17074,3.0,0,-0.66
M01469,P058,A,Support,Nautilus,1,5,5,10,30,37,6,25007,11529,4.0,0,-0.14
M01469,P013,A,Mid,Yasuo,1,8,2,4,254,26,3,27409,15198,3.0,0,1.37
M01469,P063,A,Jungle,Nocturne,1,9,5,3,172,29,1,20015,14957,7.0,1,1.9
M01469,P046,B,Mid,Syndra,0,10,5,3,229,32,5,29111,16328,0.0,0,2.45
M01469,P043,B,Mid,Yasuo,0,10,4,7,202,23,3,28272,15437,1.0,0,-0.7
M01469,P007,B,Top,Gnar,0,11,3,1,248,33,2,26927,16268,2.0,1,-0.08
M01469,P047,B,Mid,Twisted Fate,0,5,9,7,266,34,2,22291,16998,3.0,0,-0.44
M01469,P054,B,Bottom,Jinx,0,1,3,4,211,18,1,24805,13189,2.0,0,1.48
M01470,P037,A,Jungle,Lee Sin,1,10,5,8,39,15,1,25731,11812,1.0,0,-0.86
M01470,P068,A,Support,Rakan,1,8,5,15,8,27,5,27910,10999,2.0,0,2.01
M01470,P080,A,Mid,Viktor,1,5,4,4,139,10,3,20216,12227,3.0,0,-0.75
M01470,P041,A,Jungle,Sejuani,1,12,2,11,69,13,2,24124,11509,5.0,1,1.06
M01470,P065,A,Jungle,Elise,1,7,3,13,108,28,5,17584,12653,5.0,1,0.71
M01470,P001,B,Support,Leona,0,8,4,9,20,28,2,22153,9894,1.0,0,-0.7
M01470,P062,B,Jungle,Lee Sin,0,6,12,7,75,24,1,23521,11921,1.0,0,-1.99
M01470,P063,B,Jungle,Viego,0,3,5,1,61,21,3,15235,11056,1.0,0,1.04
M01470,P013,B,Mid,Vex,0,8,1,8,91,11,4,23554,11195,2.0,0,0.32
M01470,P021,B,Top,Gnar,0,16,3,3,126,24,2,29698,15551,2.0,0,-1.41
M01471,P005,A,Top,Malphite,0,5,9,5,128,26,1,24900,12685,0.0,0,0.75
M01471,P044,A,Mid,Syndra,0,8,12,4,188,37,3,24659,14084,1.0,0,0.18
M01471,P006,A,Jungle,Lee Sin,0,5,13,4,117,24,5,19521,12017,2.0,0,0.05
M01471,P034,A,Support,Thresh,0,6,5,7,43,32,1,19022,10806,2.0,0,0.89
M01471,P007,A,Top,Fiora,0,10,5,5,155,21,0,25069,13647,1.0,0,0.98
M01471,P073,B,Mid,Syndra,1,5,7,10,181,17,3,22779,15459,1.0,0,0.81
M01471,P072,B,Jungle,Jarvan IV,1,14,5,3,95,25,1,24115,13921,3.0,0,0.4
M01471,P023,B,Top,Ornn,1,8,6,5,188,12,5,21267,14317,5.0,0,-0.16
M01471,P065,B,Jungle,Graves,1,18,6,11,96,33,2,29044,14782,1.0,1,1.18
M01471,P021,B,Top,Ornn,1,7,3,9,182,22,1,21225,14728,1.0,0,0.99
M01472,P055,A,Bottom,Ashe,0,6,6,2,214,26,2,24621,14939,2.0,0,0.4
M01472,P026,A,Bottom,Jinx,0,4,2,8,207,36,2,30659,14130,1.0,0,-0.06
M01472,P067,A,Bottom,Ezreal,0,5,5,2,235,30,1,21660,15213,2.0,0,0.57
M01472,P042,A,Mid,Twisted Fate,0,5,9,9,239,34,1,22689,14783,0.0,0,-0.56
M01472,P004,A,Bottom,Caitlyn,0,8,6,5,208,42,0,28187,13936,2.0,0,-1.1
M01472,P017,B,Bottom,Xayah,1,9,1,10,209,27,4,27175,15707,3.0,0,1.62
M01472,P063,B,Jungle,Kha’Zix,1,8,3,7,124,27,0,25128,13046,3.0,0,-0.01
M01472,P061,B,Mid,Yasuo,1,9,6,7,231,24,2,28373,15894,1.0,0,2.18
M01472,P012,B,Jungle,Lee Sin,1,9,4,8,141,24,4,27700,13305,4.0,0,0.48
M01472,P054,B,Bottom,Caitlyn,1,6,6,7,227,36,3,23148,14283,2.0,1,-0.9
M01473,P050,A,Support,Leona,0,6,3,9,16,41,2,22015,10396,2.0,1,0.14
M01473,P055,A,Bottom,Caitlyn,0,4,7,5,194,23,3,27429,14683,0.0,0,-0.4
M01473,P036,A,Jungle,Elise,0,3,10,10,139,39,2,22469,11230,2.0,0,1.75
M01473,P007,A,Top,Ornn,0,11,1,2,165,27,3,30336,14539,0.0,0,1.19
M01473,P018,A,Top,Malphite,0,5,5,2,186,30,3,24572,14435,2.0,0,-1.72
M01473,P077,B,Bottom,Tristana,1,6,2,5,243,30,3,31263,14403,2.0,0,1.23
M01473,P062,B,Jungle,Kha’Zix,1,12,9,7,147,21,0,23585,14493,5.0,0,0.77
M01473,P069,B,Bottom,Xayah,1,9,9,7,227,24,1,25886,15414,2.0,0,1.71
M01473,P061,B,Mid,Vex,1,6,5,5,188,33,4,30962,14134,1.0,0,-0.58
M01473,P013,B,Mid,Vex,1,13,5,10,185,31,1,30067,16700,1.0,1,0.02
M01474,P020,A,Jungle,Elise,0,6,4,4,172,28,0,26587,13521,2.0,0,-1.0
M01474,P025,A,Bottom,Ashe,0,5,6,8,236,19,4,23801,15478,0.0,0,-1.19
M01474,P006,A,Jungle,Graves,0,4,8,5,124,33,3,23536,11581,1.0,0,1.59
M01474,P019,A,Jungle,Graves,0,8,4,5,111,39,2,27391,13493,3.0,1,-0.15
M01474,P028,A,Top,Aatrox,0,4,6,9,193,31,1,24771,13037,0.0,0,3.34
M01474,P011,B,Mid,Viktor,1,7,7,10,234,33,0,26147,14842,4.0,0,0.11
M01474,P070,B,Mid,Syndra,1,9,3,11,228,34,2,31879,14708,3.0,1,0.98
M01474,P073,B,Mid,Syndra,1,11,7,10,244,35,0,31503,16279,1.0,0,1.78
M01474,P017,B,Bottom,Ezreal,1,13,8,11,255,20,2,28537,16991,3.0,0,0.54
M01474,P065,B,Jungle,Kha’Zix,1,10,3,7,163,41,1,23291,16114,7.0,0,-2.33
M01475,P047,A,Mid,Vex,1,11,6,8,226,25,1,30607,16075,4.0,0,-0.21
M01475,P011,A,Mid,Twisted Fate,1,14,6,9,230,17,1,29527,16263,2.0,0,-0.43
M01475,P001,A,Support,Morgana,1,4,5,8,22,41,4,22711,12162,2.0,0,0.51
M01475,P031,A,Top,Fiora,1,7,4,4,218,43,3,25081,14753,2.0,0,0.61
M01475,P023,A,Top,Aatrox,1,6,6,8,222,33,2,29786,13194,2.0,1,-0.5
M01475,P053,B,Support,Braum,0,9,3,14,72,36,2,26817,13112,2.0,0,-1.89
M01475,P064,B,Jungle,Viego,0,7,11,6,135,35,5,24990,14381,3.0,0,-0.44
M01475,P045,B,Jungle,Nocturne,0,6,9,7,167,32,3,25173,14317,2.0,0,0.45
M01475,P035,B,Mid,Syndra,0,8,2,6,200,32,1,25178,13793,2.0,0,-1.68
M01475,P058,B,Support,Nautilus,0,5,6,5,39,46,1,27254,8751,0.0,0,-2.76
M01476,P003,A,Support,Morgana,0,8,10,10,42,35,6,25403,13211,1.0,0,-0.59
M01476,P072,A,Jungle,Elise,0,6,4,3,148,29,4,19118,12295,1.0,0,-1.27
M01476,P021,A,Top,Camille,0,4,3,7,149,32,2,20586,13139,2.0,0,0.6
M01476,P041,A,Jungle,Kha’Zix,0,8,4,3,162,32,1,28275,14984,2.0,0,-0.55
M01476,P006,A,Jungle,Sejuani,0,4,7,1,158,20,0,26664,11871,1.0,1,0.4
M01476,P049,B,Mid,Ahri,1,16,8,8,213,36,1,31739,18478,2.0,0,-0.57
M01476,P033,B,Bottom,Ezreal,1,11,4,8,212,32,2,33734,15763,1.0,1,0.78
M01476,P005,B,Top,Aatrox,1,10,8,8,168,31,4,24733,13259,2.0,0,1.0
M01476,P080,B,Mid,Yasuo,1,9,8,7,199,22,1,26997,13815,2.0,0,-0.82
M01476,P004,B,Bottom,Ezreal,1,12,6,8,197,34,3,30024,16756,3.0,0,-0.03
M01477,P075,A,Support,Nautilus,1,14,9,9,42,35,5,24161,15285,0.0,1,-0.83
M01477,P032,A,Support,Nautilus,1,8,8,13,42,28,7,21096,11481,0.0,0,0.09
M01477,P030,A,Top,Gnar,1,9,9,11,192,28,2,26621,14796,0.0,0,1.88
M01477,P027,A,Jungle,Lee Sin,1,5,6,15,129,21,2,21771,13049,5.0,1,0.14
M01477,P028,A,Top,Gnar,1,2,8,5,173,41,2,14212,13098,3.0,0,0.86
M01477,P031,B,Top,Aatrox,0,8,5,5,168,27,1,29681,14050,1.0,0,-0.85
M01477,P014,B,Mid,Vex,0,7,4,5,175,26,2,27498,14006,1.0,0,0.61
M01477,P038,B,Bottom,Xayah,0,1,11,8,214,21,0,18809,12826,1.0,0,-0.58
M01477,P057,B,Bottom,Ashe,0,4,3,3,186,28,1,29696,13923,2.0,0,0.62
M01477,P022,B,Support,Nautilus,0,7,5,12,46,44,3,27039,12599,0.0,0,-0.56
M01478,P012,A,Jungle,Viego,1,10,6,12,133,22,0,24369,14011,2.0,0,1.14
M01478,P076,A,Mid,Orianna,1,8,4,10,198,40,2,25571,13701,1.0,0,1.71
M01478,P049,A,Mid,Vex,1,9,4,9,225,22,3,30625,16047,2.0,0,1.61
M01478,P057,A,Bottom,Kai’Sa,1,10,3,14,262,32,4,24825,15175,2.0,0,2.71
M01478,P051,A,Support,Alistar,1,7,7,15,78,31,4,24746,12239,5.0,0,0.04
M01478,P033,B,Bottom,Ashe,0,7,1,8,204,29,1,26115,14266,1.0,0,0.09
M01478,P056,B,Bottom,Tristana,0,7,13,5,257,38,4,25240,16216,0.0,0,-0.77
M01478,P048,B,Support,Braum,0,8,8,6,39,43,4,27664,12600,2.0,1,0.39
M01478,P009,B,Support,Braum,0,3,7,11,34,33,3,25445,9497,0.0,0,-0.48
M01478,P029,B,Bottom,Caitlyn,0,4,4,3,201,27,4,21342,13353,2.0,0,0.78
M01479,P063,A,Jungle,Nocturne,1,8,3,5,143,32,3,24937,13347,1.0,0,1.82
M01479,P054,A,Bottom,Ezreal,1,8,7,7,287,28,2,29249,16740,0.0,1,-0.23
M01479,P062,A,Jungle,Nocturne,1,10,5,9,206,20,1,27071,14275,4.0,1,0.77
M01479,P031,A,Top,Fiora,1,8,7,6,249,36,1,32245,14469,0.0,0,-0.94
M01479,P069,A,Bottom,Xayah,1,9,7,7,272,33,1,27938,15119,1.0,1,-0.05
M01479,P061,B,Mid,Akali,0,8,10,7,288,35,3,20790,15667,1.0,0,-2.84
M01479,P075,B,Support,Leona,0,6,4,3,54,28,1,23833,11610,1.0,0,-1.37
M01479,P064,B,Jungle,Elise,0,4,6,3,185,48,1,24926,14291,0.0,0,-0.62
M01479,P012,B,Jungle,Jarvan IV,0,6,6,5,148,32,4,20809,12667,1.0,0,-0.7
M01479,P057,B,Bottom,Kai’Sa,0,11,7,2,262,35,1,35560,19027,2.0,0,1.19
M01480,P039,A,Bottom,Ezreal,1,5,8,9,221,28,1,22548,14792,2.0,0,-0.91
M01480,P034,A,Support,Rakan,1,8,4,5,37,32,1,22224,10990,2.0,0,-1.54
M01480,P025,A,Bottom,Caitlyn,1,6,4,12,201,28,3,29497,13978,5.0,0,-0.55
M01480,P051,A,Support,Thresh,1,11,4,6,56,37,8,27597,12924,3.0,0,-1.16
M01480,P013,A,Mid,Viktor,1,11,3,6,195,31,2,30040,17069,1.0,0,0.03
M01480,P019,B,Jungle,Sejuani,0,8,8,5,100,30,1,22957,12393,2.0,0,0.22
M01480,P020,B,Jungle,Sejuani,0,10,6,5,143,29,2,24050,14821,3.0,1,-0.51
M01480,P079,B,Mid,Ahri,0,13,8,4,188,17,2,22746,14651,1.0,0,-0.31
M01480,P044,B,Mid,Viktor,0,7,5,8,185,29,3,28163,12624,3.0,0,-0.5
M01480,P031,B,Top,Ornn,0,5,8,4,161,23,3,23133,11962,1.0,1,-2.35
M01481,P066,A,Mid,Akali,0,11,7,7,183,29,1,29060,15035,2.0,0,0.3
M01481,P064,A,Jungle,Graves,0,5,5,3,99,33,1,23436,11242,2.0,0,-0.66
M01481,P003,A,Support,Lulu,0,5,5,11,38,32,4,26361,8380,1.0,0,-0.6
M01481,P059,A,Mid,Twisted Fate,0,4,6,7,202,37,0,24343,13986,3.0,0,0.48
M01481,P016,A,Top,Camille,0,9,6,7,174,31,2,24031,14972,4.0,0,0.27
M01481,P005,B,Top,Gnar,1,6,6,8,216,25,0,23981,14373,2.0,1,1.67
M01481,P047,B,Mid,Ahri,1,9,1,7,190,23,2,28863,15364,3.0,0,1.3
M01481,P019,B,Jungle,Viego,1,8,6,5,142,25,2,23324,13802,2.0,0,0.51
M01481,P029,B,Bottom,Jinx,1,11,9,13,230,33,3,27534,15337,3.0,0,-1.12
M01481,P046,B,Mid,Ahri,1,5,3,9,176,35,3,23465,12077,3.0,0,-0.57
M01482,P050,A,Support,Morgana,1,7,5,7,11,45,3,23621,11910,1.0,0,-0.21
M01482,P079,A,Mid,Viktor,1,9,6,10,213,30,1,28645,15698,1.0,1,-0.1
M01482,P056,A,Bottom,Xayah,1,8,9,12,236,35,1,22728,16041,5.0,0,-1.49
M01482,P061,A,Mid,Twisted Fate,1,7,4,8,242,33,5,26220,14661,3.0,0,-0.34
M01482,P035,A,Mid,Ahri,1,8,4,7,227,29,1,27763,16073,4.0,0,0.48
M01482,P045,B,Jungle,Lee Sin,0,5,8,6,164,25,3,22895,13204,3.0,0,0.84
